"文件夹","名称","平面坐标X","平面坐标Y","经度","纬度","海拔","文本显示风格","图标样式","显示级别","叠放层次","图标颜色及不透明度","图标比例","对象ID","附件ID与名称","所属区域","Comment","创建时间","修改时间"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86265350","31.07051283","0","1","0","1-0","0","0X00000000","0.0","1991747387","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS712","1.917","0.542","109.86263264","31.07052308","0","1","0","1-0","0","0X00000000","0.0","357764708","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS713","1.917","0.542","109.86274766","31.07043147","0","1","0","1-0","0","0X00000000","0.0","414518353","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86165838","31.07011383","0","1","0","1-0","0","0X00000000","0.0","1123647095","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86164642","31.06991930","0","1","0","1-0","0","0X00000000","0.0","1451154890","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS789","1.917","0.542","109.86163864","31.07006956","0","1","0","1-0","0","0X00000000","0.0","2137063561","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS790","1.917","0.542","109.86159677","31.06984060","0","1","0","1-0","0","0X00000000","0.0","1628444655","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS810","1.917","0.542","109.86164187","31.06983380","0","1","0","1-0","0","0X00000000","0.0","836045171","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS811","1.917","0.542","109.86166035","31.06984461","0","1","0","1-0","0","0X00000000","0.0","1099030427","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.917","0.542","109.86352885","31.06951883","0","1","0","1-0","0","0X00000000","0.0","1531246119","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.917","0.542","109.86359795","31.06961661","0","1","0","1-0","0","0X00000000","0.0","1301715784","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN160","1.917","0.542","109.86389962","31.06944688","0","1","0","1-0","0","0X00000000","0.0","147485292","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN600","1.917","0.542","109.86370625","31.06964508","0","1","0","1-0","0","0X00000000","0.0","884916816","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2507","1.917","0.542","109.86370603","31.06972868","0","1","0","1-0","0","0X00000000","0.0","239013028","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2508","1.917","0.542","109.86366255","31.06968995","0","1","0","1-0","0","0X00000000","0.0","1662167784","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6425","1.917","0.542","109.86364240","31.06955241","0","1","0","1-0","0","0X00000000","0.0","2052439619","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2509","1.917","0.542","109.86356626","31.06959437","0","1","0","1-0","0","0X00000000","0.0","1402226207","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2510","1.917","0.542","109.86350785","31.06949515","0","1","0","1-0","0","0X00000000","0.0","142076070","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN160","1.917","0.542","109.86382947","31.06934347","0","1","0","1-0","0","0X00000000","0.0","2113253243","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN160","1.917","0.542","109.86375779","31.06924479","0","1","0","1-0","0","0X00000000","0.0","1883591304","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6504","1.917","0.542","109.86384841","31.06931565","0","1","0","1-0","0","0X00000000","0.0","1572297219","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6505","1.917","0.542","109.86385453","31.06941411","0","1","0","1-0","0","0X00000000","0.0","2110424905","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6503","1.917","0.542","109.86373969","31.06919649","0","1","0","1-0","0","0X00000000","0.0","1142686086","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6502","1.917","0.542","109.86370912","31.06912179","0","1","0","1-0","0","0X00000000","0.0","1777600927","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.917","0.542","109.86383244","31.06979681","0","1","0","1-0","0","0X00000000","0.0","1302914295","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6426","1.917","0.542","109.86385045","31.06976582","0","1","0","1-0","0","0X00000000","0.0","1529296307","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2505","1.917","0.542","109.86376417","31.06980435","0","1","0","1-0","0","0X00000000","0.0","1535107065","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2506","1.917","0.542","109.86374972","31.06976504","0","1","0","1-0","0","0X00000000","0.0","463974708","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2504","1.917","0.542","109.86391478","31.06984053","0","1","0","1-0","0","0X00000000","0.0","1096991781","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS187","1.917","0.542","109.86328140","31.06905876","0","1","0","1-0","0","0X00000000","0.0","1387050718","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS188","1.917","0.542","109.86327955","31.06905205","0","1","0","1-0","0","0X00000000","0.0","1108093518","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS189","1.917","0.542","109.86332442","31.06905311","0","1","0","1-0","0","0X00000000","0.0","1360611868","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS803","1.917","0.542","109.86297800","31.06954671","0","1","0","1-0","0","0X00000000","0.0","1937392798","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS802","1.917","0.542","109.86293357","31.06955849","0","1","0","1-0","0","0X00000000","0.0","1486015747","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.86338922","31.06909741","0","1","0","1-0","0","0X00000000","0.0","764632512","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN600","1.917","0.542","109.86352792","31.06933858","0","1","0","1-0","0","0X00000000","0.0","120433958","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.917","0.542","109.86346742","31.06930747","0","1","0","1-0","0","0X00000000","0.0","1262897110","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2511","1.917","0.542","109.86348949","31.06941346","0","1","0","1-0","0","0X00000000","0.0","1760564400","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2513","1.917","0.542","109.86343968","31.06922846","0","1","0","1-0","0","0X00000000","0.0","1325136276","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2512","1.917","0.542","109.86339949","31.06924696","0","1","0","1-0","0","0X00000000","0.0","657357409","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS186","1.917","0.542","109.86352266","31.06920990","0","1","0","1-0","0","0X00000000","0.0","579375741","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6424","1.917","0.542","109.86347696","31.06916801","0","1","0","1-0","0","0X00000000","0.0","355823365","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86189418","31.06945966","0","1","0","1-0","0","0X00000000","0.0","41721661","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86182789","31.06955985","0","1","0","1-0","0","0X00000000","0.0","189980911","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS794","1.917","0.542","109.86184829","31.06945547","0","1","0","1-0","0","0X00000000","0.0","1079939193","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS793","1.917","0.542","109.86181106","31.06958300","0","1","0","1-0","0","0X00000000","0.0","33210206","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86196441","31.06937827","0","1","0","1-0","0","0X00000000","0.0","1849817776","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS818","1.917","0.542","109.86191814","31.06941013","0","1","0","1-0","0","0X00000000","0.0","788230404","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS819","1.917","0.542","109.86191756","31.06940364","0","1","0","1-0","0","0X00000000","0.0","616878190","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS820","1.917","0.542","109.86191776","31.06939639","0","1","0","1-0","0","0X00000000","0.0","1765258674","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS817","1.917","0.542","109.86195658","31.06938727","0","1","0","1-0","0","0X00000000","0.0","2085666706","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS821","1.917","0.542","109.86190430","31.06938086","0","1","0","1-0","0","0X00000000","0.0","55027945","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86174453","31.06966613","0","1","0","1-0","0","0X00000000","0.0","1258210959","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86168455","31.06977301","0","1","0","1-0","0","0X00000000","0.0","1461756857","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS792","1.917","0.542","109.86173608","31.06967081","0","1","0","1-0","0","0X00000000","0.0","1937223797","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS791","1.917","0.542","109.86167275","31.06979169","0","1","0","1-0","0","0X00000000","0.0","1019011524","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86200099","31.06937199","0","1","0","1-0","0","0X00000000","0.0","621366035","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86199760","31.06940712","0","1","0","1-0","0","0X00000000","0.0","1599950537","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS822","1.917","0.542","109.86200096","31.06933394","0","1","0","1-0","0","0X00000000","0.0","1024397716","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS795","1.917","0.542","109.86197560","31.06941128","0","1","0","1-0","0","0X00000000","0.0","2048677022","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86335789","31.07070509","0","1","0","1-0","0","0X00000000","0.0","1987641099","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS751","1.917","0.542","109.86347119","31.07079443","0","1","0","1-0","0","0X00000000","0.0","763075741","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS765","1.917","0.542","109.86353217","31.07077628","0","1","0","1-0","0","0X00000000","0.0","130785037","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS766","1.917","0.542","109.86353281","31.07075999","0","1","0","1-0","0","0X00000000","0.0","552130508","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS767","1.917","0.542","109.86356314","31.07069663","0","1","0","1-0","0","0X00000000","0.0","2052990001","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS768","1.917","0.542","109.86356203","31.07068911","0","1","0","1-0","0","0X00000000","0.0","666398625","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86324308","31.07035848","0","1","0","1-0","0","0X00000000","0.0","944449578","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86347423","31.07044559","0","1","0","1-0","0","0X00000000","0.0","1704403853","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86320398","31.07060976","0","1","0","1-0","0","0X00000000","0.0","1744232967","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86366628","31.07054773","0","1","0","1-0","0","0X00000000","0.0","745693577","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS750","1.917","0.542","109.86331810","31.07063692","0","1","0","1-0","0","0X00000000","0.0","1256147852","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS718","1.917","0.542","109.86364444","31.07051782","0","1","0","1-0","0","0X00000000","0.0","1448902698","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS717","1.917","0.542","109.86341171","31.07039340","0","1","0","1-0","0","0X00000000","0.0","1784284653","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS716","1.917","0.542","109.86318672","31.07032645","0","1","0","1-0","0","0X00000000","0.0","1790772676","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS749","1.917","0.542","109.86317199","31.07058108","0","1","0","1-0","0","0X00000000","0.0","1621926204","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2335","1.917","0.542","109.86292600","31.07032808","0","1","0","1-0","0","0X00000000","0.0","1432709489","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS714","1.917","0.542","109.86296966","31.07035336","0","1","0","1-0","0","0X00000000","0.0","791750826","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86304829","31.07060631","0","1","0","1-0","0","0X00000000","0.0","1460539728","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS748","1.917","0.542","109.86299548","31.07060736","0","1","0","1-0","0","0X00000000","0.0","548327197","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS759","1.917","0.542","109.86290602","31.07061060","0","1","0","1-0","0","0X00000000","0.0","751047432","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2334","1.917","0.542","109.86292509","31.07033561","0","1","0","1-0","0","0X00000000","0.0","144600729","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2333","1.917","0.542","109.86292594","31.07032151","0","1","0","1-0","0","0X00000000","0.0","1514623486","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86298045","31.07034154","0","1","0","1-0","0","0X00000000","0.0","1085973437","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS715","1.917","0.542","109.86308758","31.07031727","0","1","0","1-0","0","0X00000000","0.0","99858058","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2331","1.917","0.542","109.86292608","31.07031327","0","1","0","1-0","0","0X00000000","0.0","1739265041","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2332","1.917","0.542","109.86292787","31.07030599","0","1","0","1-0","0","0X00000000","0.0","520320994","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86349522","31.07094153","0","1","0","1-0","0","0X00000000","0.0","961470878","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86344941","31.07118542","0","1","0","1-0","0","0X00000000","0.0","2006546277","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86327884","31.07126473","0","1","0","1-0","0","0X00000000","0.0","1817617670","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS762","1.917","0.542","109.86319454","31.07123971","0","1","0","1-0","0","0X00000000","0.0","527653439","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS763","1.917","0.542","109.86343703","31.07126456","0","1","0","1-0","0","0X00000000","0.0","1029508112","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS764","1.917","0.542","109.86347081","31.07104837","0","1","0","1-0","0","0X00000000","0.0","1474154376","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS761","1.917","0.542","109.86309444","31.07122967","0","1","0","1-0","0","0X00000000","0.0","1865025343","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86385294","31.07065938","0","1","0","1-0","0","0X00000000","0.0","1480548035","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86385693","31.07062610","0","1","0","1-0","0","0X00000000","0.0","224824833","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS770","1.917","0.542","109.86373636","31.07060364","0","1","0","1-0","0","0X00000000","0.0","210602958","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS771","1.917","0.542","109.86373672","31.07061032","0","1","0","1-0","0","0X00000000","0.0","786604261","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS772","1.917","0.542","109.86373623","31.07061765","0","1","0","1-0","0","0X00000000","0.0","391522171","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS773","1.917","0.542","109.86373534","31.07062492","0","1","0","1-0","0","0X00000000","0.0","90227275","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS719","1.917","0.542","109.86378805","31.07059359","0","1","0","1-0","0","0X00000000","0.0","1854402372","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS769","1.917","0.542","109.86373499","31.07059623","0","1","0","1-0","0","0X00000000","0.0","330280870","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN80","1.917","0.542","109.86254244","31.07111835","0","1","0","1-0","0","0X00000000","0.0","1772476843","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86253872","31.07113556","0","1","0","1-0","0","0X00000000","0.0","1614898492","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86285028","31.07124869","0","1","0","1-0","0","0X00000000","0.0","1760424110","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6032","1.917","0.542","109.86278314","31.07123296","0","1","0","1-0","0","0X00000000","0.0","642859931","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86260149","31.07134685","0","1","0","1-0","0","0X00000000","0.0","962470847","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS754","1.917","0.542","109.86248153","31.07112372","0","1","0","1-0","0","0X00000000","0.0","450037625","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS742","1.917","0.542","109.86249506","31.07114660","0","1","0","1-0","0","0X00000000","0.0","182429009","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS741","1.917","0.542","109.86246075","31.07116493","0","1","0","1-0","0","0X00000000","0.0","2118303245","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS740","1.917","0.542","109.86241910","31.07115154","0","1","0","1-0","0","0X00000000","0.0","434887784","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS753","1.917","0.542","109.86242040","31.07117335","0","1","0","1-0","0","0X00000000","0.0","1157586018","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86242797","31.07105273","0","1","0","1-0","0","0X00000000","0.0","467239418","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN80","1.917","0.542","109.86267664","31.07100594","0","1","0","1-0","0","0X00000000","0.0","916908495","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86267938","31.07101322","0","1","0","1-0","0","0X00000000","0.0","674973858","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS755","1.917","0.542","109.86257742","31.07104986","0","1","0","1-0","0","0X00000000","0.0","1034946150","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS743","1.917","0.542","109.86261976","31.07105984","0","1","0","1-0","0","0X00000000","0.0","1690682030","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86228345","31.07141916","0","1","0","1-0","0","0X00000000","0.0","1000858104","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86225303","31.07141561","0","1","0","1-0","0","0X00000000","0.0","798255090","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86234053","31.07148839","0","1","0","1-0","0","0X00000000","0.0","1006999279","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS705","1.917","0.542","109.86220915","31.07145801","0","1","0","1-0","0","0X00000000","0.0","1805883943","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6028","1.917","0.542","109.86233707","31.07131012","0","1","0","1-0","0","0X00000000","0.0","82071154","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6029","1.917","0.542","109.86225509","31.07148540","0","1","0","1-0","0","0X00000000","0.0","859058983","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6031","1.917","0.542","109.86243977","31.07141069","0","1","0","1-0","0","0X00000000","0.0","1220583100","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86247242","31.07089868","0","1","0","1-0","0","0X00000000","0.0","208206566","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS709","1.917","0.542","109.86246619","31.07077981","0","1","0","1-0","0","0X00000000","0.0","791738308","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS776","1.917","0.542","109.86250181","31.07078628","0","1","0","1-0","0","0X00000000","0.0","778345038","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS777","1.917","0.542","109.86250370","31.07079407","0","1","0","1-0","0","0X00000000","0.0","784859411","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS778","1.917","0.542","109.86250311","31.07080360","0","1","0","1-0","0","0X00000000","0.0","1410895318","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS779","1.917","0.542","109.86243085","31.07075265","0","1","0","1-0","0","0X00000000","0.0","452544467","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS708","1.917","0.542","109.86246593","31.07092153","0","1","0","1-0","0","0X00000000","0.0","450077973","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86235856","31.07126035","0","1","0","1-0","0","0X00000000","0.0","269155565","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86234395","31.07121622","0","1","0","1-0","0","0X00000000","0.0","561154323","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS706","1.917","0.542","109.86231521","31.07124411","0","1","0","1-0","0","0X00000000","0.0","1883059478","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS752","1.917","0.542","109.86238749","31.07114494","0","1","0","1-0","0","0X00000000","0.0","1240844751","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS707","1.917","0.542","109.86236907","31.07109720","0","1","0","1-0","0","0X00000000","0.0","2066308665","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS735","1.917","0.542","109.86241203","31.07109423","0","1","0","1-0","0","0X00000000","0.0","897646788","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS736","1.917","0.542","109.86236775","31.07111302","0","1","0","1-0","0","0X00000000","0.0","2094764199","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
